variant,model,fold,n_train,n_test,n_pos_test,precision,recall,f1,roc_auc,pr_auc,mcc,ce_at_20
severity,logistic_regression,3,21520,2391,230,0.5376344086021505,0.8695652173913043,0.6644518272425249,0.9585236303643644,0.7435361051847097,0.6426338683524591,0.908695652173913
severity,logistic_regression,4,21520,2391,230,0.5052356020942408,0.8391304347826087,0.630718954248366,0.9578798060479247,0.7665895819258289,0.6049192480588794,0.9217391304347826
severity,logistic_regression,5,21520,2391,230,0.48120300751879697,0.8347826086956521,0.6104928457869634,0.9543448081604733,0.7441838109780846,0.5843874447721855,0.8782608695652174
severity,logistic_regression,6,21520,2391,230,0.536,0.8739130434782608,0.6644628099173554,0.9682755568074362,0.7636596928613784,0.6433091583857575,0.9521739130434783
severity,logistic_regression,7,21520,2391,231,0.5459459459459459,0.8744588744588745,0.6722129783693843,0.9662518037518038,0.7726672197365831,0.6507787437980562,0.9437229437229437
severity,logistic_regression,8,21520,2391,231,0.5430809399477807,0.9004329004329005,0.6775244299674267,0.9682659932659934,0.7787595687864929,0.6600171287434781,0.948051948051948
severity,logistic_regression,9,21520,2391,231,0.5134408602150538,0.8268398268398268,0.6334991708126037,0.953152557319224,0.7554311759126517,0.6056301582544386,0.9090909090909091
severity,logistic_regression,10,21520,2391,231,0.4963680387409201,0.8874458874458875,0.6366459627329193,0.9644881353214686,0.7579816799585927,0.6183057767102773,0.9307359307359307
severity,decision_tree,1,21519,2392,231,0.4507042253521127,0.9696969696969697,0.6153846153846154,0.9668263249938401,0.7745867306504297,0.6139979943555054,0.9653679653679653
severity,decision_tree,2,21520,2391,230,0.42314990512333966,0.9695652173913043,0.5891677675033025,0.9585809709675472,0.7495279118649866,0.5896030652457747,0.9347826086956522
severity,decision_tree,3,21520,2391,230,0.452991452991453,0.9217391304347826,0.6074498567335244,0.9555710922881919,0.7608767612104212,0.5969572489151992,0.9260869565217391
severity,decision_tree,4,21520,2391,230,0.4397590361445783,0.9521739130434783,0.6016483516483516,0.9692272096251735,0.7794161174329863,0.5976356859104995,0.9434782608695652
severity,decision_tree,5,21520,2391,230,0.4234592445328032,0.9260869565217391,0.5811732605729877,0.9529253767378226,0.7041622582478443,0.5728897829347663,0.9173913043478261
severity,decision_tree,6,21520,2391,230,0.4704641350210971,0.9695652173913043,0.6335227272727273,0.9727390700762529,0.7879532586724614,0.6311774755438971,0.9739130434782609
severity,decision_tree,7,21520,2391,231,0.4539877300613497,0.961038961038961,0.6166666666666667,0.9685736331569664,0.7730427170656587,0.613367244258352,0.9567099567099567
severity,decision_tree,8,21520,2391,231,0.45180722891566266,0.974025974025974,0.6172839506172839,0.9630892255892256,0.7733068203680744,0.6166700217291075,0.9523809523809523
severity,decision_tree,9,21520,2391,231,0.45,0.935064935064935,0.6075949367088608,0.9683431537598204,0.7808503835806496,0.5994989405370973,0.935064935064935
severity,decision_tree,10,21520,2391,231,0.45528455284552843,0.9696969696969697,0.6196403872752421,0.9649891774891775,0.7641721811520745,0.6179659768634651,0.9567099567099567
severity,random_forest,1,21519,2392,231,0.7816091954022989,0.5887445887445888,0.671604938271605,0.9760302168909296,0.8280979444209547,0.6495848201345823,0.974025974025974
severity,random_forest,2,21520,2391,230,0.8214285714285714,0.6,0.6934673366834171,0.9739070076252941,0.7957653517872666,0.6761633795651242,0.9608695652173913
severity,random_forest,3,21520,2391,230,0.7551020408163265,0.6434782608695652,0.6948356807511737,0.9739241092086997,0.801857476811097,0.667765250369634,0.9652173913043478
severity,random_forest,4,21520,2391,230,0.7857142857142857,0.6695652173913044,0.7230046948356808,0.9743285113574633,0.8112429139554441,0.6987889957282708,0.9565217391304348
severity,random_forest,5,21520,2391,230,0.7295918367346939,0.6217391304347826,0.6713615023474179,0.9647858278172342,0.7598518634128155,0.6419121292374366,0.9434782608695652
severity,random_forest,6,21520,2391,230,0.8066298342541437,0.6347826086956522,0.7104622871046229,0.9789841659457176,0.8142005596514812,0.689534891447528,0.9869565217391304
severity,random_forest,7,21520,2391,231,0.8255813953488372,0.6147186147186147,0.7047146401985112,0.9767416225749559,0.8247158117886795,0.6869757423282296,0.9826839826839827
severity,random_forest,8,21520,2391,231,0.7704081632653061,0.6536796536796536,0.7072599531615925,0.9783870450537118,0.8405012220440491,0.6815313326134166,0.9653679653679653
severity,random_forest,9,21520,2391,231,0.7909604519774012,0.6060606060606061,0.6862745098039216,0.9748546977713644,0.8216838397042757,0.664541063107111,0.9653679653679653
